lang,url,sentiment,date,relevance,title,location,isDuplicate,sim
eng,https://www.yahoo.com/news/china-radar-killer-drone-shoots-123949482.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbQ&guce_referrer_sig=AQAAAFIDL5ldV-dlSOSwaZRR2plYGhQBVI7XHu6daxfXbyeczyS3yppKbTHb0T8w1ZRcKYuD2SMypPfNk9YOUhpRppDrMMPUkFDPkmptKwE6p_ouFVndi81fRCoJMj3Ipb8pgcfJvSQcp6gPMfT1oLfRyZ-s1Ua1ppEnHctuPnSRZYXj,0.04313725490196085,2024-11-01,18,"China's radar killer drone shoots better than AI, humans with new ChatGPT-like brain",,False,0.6313725709915161
eng,https://www.marktechpost.com/2024/11/01/auto-cei-a-curriculum-and-expert-iteration-approach-to-elevate-llms-response-precision-and-control-refusal-rates-across-diverse-reasoning-domains/,0.05882352941176472,2024-11-01,18,AUTO-CEI: A Curriculum and Expert Iteration Approach to Elevate LLMs' Response Precision and Control Refusal Rates Across Diverse Reasoning Domains,,False,0.0
eng,https://in.investing.com/news/stock-market-news/earnings-call-exlservice-holdings-sees-robust-q3-growth-raises-2024-outlook-93CH-4501374,0.6000000000000001,2024-10-31,18,"Earnings call: ExlService Holdings sees robust Q3 growth, raises 2024 outlook By Investing.com",,False,0.6549019813537598
eng,https://www.dell.com/en-us/blog/testing-ai-solutions-dell-poweredge-powerscale-and-nvidia-in-action/,0.3725490196078431,2024-10-29,18,"Testing AI Solutions: Dell PowerEdge, PowerScale and NVIDIA in Action | Dell",,False,0.6078431606292725
eng,https://www.forbes.com/sites/moorinsights/2024/10/25/ibms-new-granite-30-ai-models-show-strong-performance-on-benchmarks/,0.192156862745098,2024-10-25,18,IBM's New Granite 3.0 AI Models Show Strong Performance On Benchmarks,,False,0.0
eng,https://www.newsgd.com/node_625567fabf/40fcc931f8.shtml,0.2705882352941176,2024-10-25,18,Domestic AI models tackle unique demands of Cantonese,,False,0.0
eng,https://www.marktechpost.com/2024/10/22/generative-reward-models-genrm-a-hybrid-approach-to-reinforcement-learning-from-human-and-ai-feedback-solving-task-generalization-and-feedback-collection-challenges/,0.4274509803921569,2024-10-23,18,"Generative Reward Models (GenRM): A Hybrid Approach to Reinforcement Learning from Human and AI Feedback, Solving Task Generalization and Feedback Collection Challenges",,False,0.0
eng,https://www.techrepublic.com/article/datastax-cto-rag-ai-hallucinations/,0.1294117647058823,2024-11-21,16,DataStax CTO Discusses RAG's Role in Reducing AI Hallucinations,,False,0.772549033164978
eng,https://www.infosecurity-magazine.com/news/owasp-data-exposure-risk-ai/,-0.0980392156862745,2024-11-20,16,OWASP Warns of Growing Data Exposure Risk from AI in New Top 10 List,,False,0.0
eng,https://mehmetozkaya.medium.com/generate-text-with-chatgpt-understanding-the-capabilities-and-limitations-of-llms-57fa61a5d607,0.2549019607843137,2024-11-19,16,Generate Text with ChatGPT: Understanding the Capabilities and Limitations of LLMs,,False,0.5254902243614197
eng,https://analyticsindiamag.com/ai-origins-evolution/agi-wont-happen-without-test-time-training/,0.2156862745098038,2024-11-19,16,AGI Won't Happen Without Test-Time Training,,False,0.0
eng,https://www.metafilter.com/206348/Homebrew-LLMs-and-Open-Source-Models,0.3176470588235294,2024-11-17,16,Homebrew LLMs and Open Source Models,,False,0.0
eng,https://www.theregister.com/2024/08/26/ai_llm_tool_calling/,-0.02745098039215688,2024-11-16,16,A quick guide to tool-calling in LLMs,,False,0.0
eng,https://www.itsecuritynews.info/it-security-news-daily-summary-2024-11-13/,0.9372549019607843,2024-11-13,16,IT Security News Daily Summary 2024-11-13 - IT Security News,,False,0.0
eng,https://ritvik19.medium.com/papers-explained-251-h2ovl-mississippi-1508e9c8e862,0.2941176470588236,2024-11-13,16,Papers Explained 251: H2OVL-Mississippi,,False,0.0
eng,https://ritvik19.medium.com/papers-explained-248-lmdx-854c0bc771f0,-0.1294117647058823,2024-11-08,16,Papers Explained 248: LMDX,,False,0.0
eng,https://blog.barracuda.com/2024/11/05/RAG-systems-bridge-the-knowledge-gaps-in-LLMs,0.03529411764705892,2024-11-06,16,RAG systems bridge the knowledge gaps in LLMs,,False,0.5647059082984924
eng,https://www.marktechpost.com/2024/10/31/codefavor-a-machine-learning-framework-that-trains-pairwise-preference-models-with-synthetic-code-preferences-generated-from-code-evolution-like-code-commits-and-code-critiques/,0.4352941176470588,2024-10-31,16,CodeFavor: A Machine Learning Framework that Trains Pairwise Preference Models with Synthetic Code Preferences Generated from Code Evolution like Code Commits and Code Critiques,,False,0.0
eng,https://www.medianama.com/2024/10/223-indian-ai-startup-sarvam-launches-llm-trained-on-10-indic-languages/,0.07450980392156858,2024-10-30,16,Indian AI Startup Sarvam Launches LLM Trained on 10 Indic Languages - MEDIANAMA,"{'type': 'country', 'label': {'eng': 'India'}}",False,0.0
eng,https://www.newsdirectory3.com/revolutionizing-ai-4-groundbreaking-trends-in-generative-llm-technology-from-stress-proofing-to-robot-chefs/,0.1843137254901961,2024-10-29,16,Revolutionizing AI: 4 Groundbreaking Trends in Generative LLM Technology - From Stress-Proofing to Robot Chefs - News Directory 3,,False,0.529411792755127
eng,https://www.geekwire.com/2024/podcast-salesforce-ceo-marc-benioff-on-ai-agents-microsoft-seattle-tech-and-the-future-of-humanity/,0.1215686274509804,2024-10-26,16,"Podcast: Salesforce CEO Marc Benioff on AI, Microsoft, Seattle tech, and the future of humanity",,False,0.7686274647712708
eng,https://www.techtimes.com/articles/308019/20241025/openai-reveal-latest-ai-model-this-december-what-does-it-bring.htm,0.1686274509803922,2024-10-25,16,OpenAI to Reveal Latest AI Model This December but What Does It Bring?,,False,0.7686274647712708
eng,https://telecomtalk.info/nvidia-launches-hindi-language-ai-model-details/983783/,0.1058823529411765,2024-10-24,16,Nvidia Launches Hindi-Language AI Model: Details,,False,0.7137255072593689
eng,https://www.geeky-gadgets.com/claude-3-5-haiku-the-future-of-ai-coding/,0.3254901960784313,2024-10-23,16,Claude 3.5 Haiku : The Future of AI Coding,,False,0.0
eng,https://www.marktechpost.com/2024/11/20/chinese-agi-startup-stepfun-developed-step-2-a-new-trillion-parameter-moe-architecture-model-ranking-5th-on-livebench/,0.3411764705882352,2024-11-21,15,Chinese AGI Startup 'StepFun' Developed 'Step-2': A New Trillion-Parameter MoE Architecture Model Ranking 5th on Livebench,,False,0.0
eng,https://mehmetozkaya.medium.com/fine-tuning-why-and-when-to-use-a2fa462f7a15,0.2705882352941176,2024-11-20,15,Fine-Tuning: Why and When to Use,,False,0.0
eng,https://blockchain.news/news/nvidia-megatron-lm-japanese-language-model,0.3098039215686275,2024-11-20,15,NVIDIA Megatron-LM Powers 172 Billion Parameter LLM for Japanese Language Proficiency,,False,0.0
eng,https://fortune.com/2024/11/19/web-summit-ai-slowdown-no-sign-eye-on-ai/,0.05882352941176472,2024-11-19,15,"At Web Summit, no sign of an AI slowdown",,False,0.7019608020782471
eng,https://www.newsdirectory3.com/chess-showdown-llms-vs-stockfish-surprising-performance-insights/,0.1843137254901961,2024-11-16,15,Chess Showdown: LLMs vs. Stockfish - Surprising Performance Insights - News Directory 3,,False,0.7568627595901489
eng,https://www.marktechpost.com/2024/11/16/top-artificial-intelligence-ai-hallucination-detection-tools/,0.1607843137254903,2024-11-16,15,Top Artificial Intelligence (AI) Hallucination Detection Tools,,False,0.4627451002597809
eng,https://www.digitalocean.com/community/tutorials/1click-model-personal-assistant,0.388235294117647,2024-11-15,15,Turning Your 1-Click Model GPU Droplets Into A Personal Assistant. | DigitalOcean,,False,0.0
eng,https://news.bloomberglaw.com/us-law-week/large-language-models-can-drive-a-saas-shift-for-big-law-firms,0.4666666666666666,2024-11-15,15,Large Language Models Can Drive a SaaS Shift for Big Law Firms,,False,0.0
eng,https://www.databricks.com/blog/introducing-structured-outputs-batch-and-agent-workflows,0.3411764705882352,2024-11-14,15,Introducing Structured Outputs for Batch and Agent Workflows,,False,0.0
eng,https://www.informationweek.com/machine-learning-ai/inside-the-duality-of-ai-s-superpowers,0.09019607843137245,2024-11-14,15,Inside The Duality of AI's Superpowers,,False,0.4156862795352936
eng,https://www.hongkiat.com/blog/run-llm-locally-lm-studio/,0.2470588235294118,2024-11-14,15,How to Run LLM Locally on Your Computer with LM Studio,,False,0.0
eng,https://www.marktechpost.com/2024/11/10/this-ai-paper-introduces-bitnet-a4-8-a-highly-efficient-and-accurate-4-bit-llm/,0.09019607843137245,2024-11-10,15,This AI Paper Introduces BitNet a4.8: A Highly Efficient and Accurate 4-bit LLM,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63759730-lighton-announces-the-launch-of-its-ipo-on-the-euronext-growth-market-in-paris-015.htm,0.2862745098039217,2024-11-08,15,LIGHTON announces the launch of its IPO on the Euronext Growth market in Paris,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63759730-lighton-announces-the-launch-of-its-ipo-on-the-8-015.htm,0.2862745098039217,2024-11-08,15,LIGHTON announces the launch of its IPO on the -8-,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63759728-lighton-announces-the-launch-of-its-ipo-on-the-6-015.htm,0.2862745098039217,2024-11-08,15,LIGHTON announces the launch of its IPO on the -6-,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63759729-lighton-announces-the-launch-of-its-ipo-on-the-7-015.htm,0.2862745098039217,2024-11-08,15,LIGHTON announces the launch of its IPO on the -7-,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63759727-lighton-announces-the-launch-of-its-ipo-on-the-5-015.htm,0.2862745098039217,2024-11-08,15,LIGHTON announces the launch of its IPO on the -5-,,False,0.0
eng,https://analyticsindiamag.com/ai-origins-evolution/ibm-commits-to-transparency-with-granite-3-0-llm/,0.1450980392156862,2024-11-08,15,IBM Commits to Transparency with Granite 3.0 LLM,,False,0.0
eng,https://ai.plainenglish.io/small-language-models-for-customer-service-ab0d997a009c,0.2470588235294118,2024-11-07,15,Small Language Models for Customer Service,,False,0.0
eng,https://davidmerzel.com/2024/11/07/advanced-frameworks-for-customer-engagement-and-marketing-effectiveness/,0.4509803921568627,2024-11-07,15,Advanced Frameworks for Customer Engagement and Marketing EFFECTIVENESS [My Upcoming Book],,False,0.0
eng,https://www.sciencedaily.com/releases/2024/11/241105191826.htm,0.4352941176470588,2024-11-06,15,"Despite its impressive output, generative AI doesn't have a coherent understanding of the world",,True,0.0
eng,https://techxplore.com/news/2024-11-output-generative-ai-doesnt-coherent.html,0.3647058823529412,2024-11-05,15,"Despite its impressive output, generative AI doesn't have a coherent understanding of the world, researchers suggest",,False,0.9529411792755127
eng,https://www.miragenews.com/generative-ai-lacks-true-world-understanding-1350636/,0.4352941176470588,2024-11-05,15,Generative AI Lacks True World Understanding,,False,0.9490196108818054
eng,https://news.mit.edu/2024/generative-ai-lacks-coherent-world-understanding-1105,0.3960784313725489,2024-11-05,15,"Despite its impressive output, generative AI doesn't have a coherent understanding of the world",,False,0.95686274766922
eng,https://indianexpress.com/article/technology/artificial-intelligence/openai-chatgpt-5-orion-llm-features-capabilities-launch-9641365/,0.1607843137254903,2024-10-27,15,"ChatGPT 5: Everything we know so far about Orion, OpenAI's next big LLM",,False,0.886274516582489
eng,https://www.fonearena.com/blog/438945/world-of-technology-this-week-top-ai-innovations-from-microsoft-anthropic-runway-genmo-and-more.html,0.5058823529411764,2024-10-26,15,"World of Technology this Week - Top AI Innovations from Microsoft, Anthropic, Runway, Genmo, and More",,False,0.5843137502670288
eng,https://decrypt.co/288365/nvidia-sana-ai-model-4k-image-generator,0.4509803921568627,2024-10-26,15,Nvidia's Sana: An AI Model That Instantly Creates 4K Images on Garden-Variety PCs - Decrypt,,False,0.0
eng,https://www.zdnet.com/article/5-tips-for-choosing-the-right-ai-model-for-your-business/,0.1137254901960785,2024-10-24,15,5 tips for choosing the right AI model for your business,,False,0.0
eng,https://ca.finance.yahoo.com/news/q3-2024-tesla-inc-earnings-141612670.html/,0.3254901960784313,2024-10-24,15,Q3 2024 Tesla Inc Earnings Call,,False,0.8823529481887817
eng,https://finance.yahoo.com/news/q3-2024-tesla-inc-earnings-141612670.html/,0.3647058823529412,2024-10-24,15,Q3 2024 Tesla Inc Earnings Call,,True,0.8823529481887817
eng,https://www.nasdaq.com/articles/tesla-tsla-q3-2024-earnings-call-transcript,0.06666666666666665,2024-10-24,15,Tesla (TSLA) Q3 2024 Earnings Call Transcript,,False,0.9215686321258545
eng,https://finance.yahoo.com/news/tesla-tsla-q3-2024-earnings-033014118.html/,0.2156862745098038,2024-10-24,15,Tesla (TSLA) Q3 2024 Earnings Call Transcript,,False,0.843137264251709
eng,https://www.fool.com/earnings/call-transcripts/2024/10/23/tesla-tsla-q3-2024-earnings-call-transcript/,0.0980392156862746,2024-10-24,15,Tesla (TSLA) Q3 2024 Earnings Call Transcript | The Motley Fool,,False,0.9254902005195618
eng,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-Introduces-Granite-3-0-High-Performing-AI-Models-Built-for-Business-48138201/,0.615686274509804,2024-10-23,15,IBM Introduces Granite 3.0:  High Performing AI Models Built for Business,,False,0.0
eng,https://www.nature.com/articles/d41586-024-03815-2,0.2941176470588236,2024-11-21,14,AI could pose pandemic-scale biosecurity risks. Here's how to make it safer,,False,0.0
eng,https://www.gadgets360.com/ai/news/samsung-gauss2-multimodal-ai-model-up-to-14-languages-support-compact-balanced-supreme-unveiled-sdc24-7071239,0.3333333333333333,2024-11-21,14,Samsung Introduces Gauss2 Multimodal AI Model With These Upgrades,,False,0.6549019813537598
eng,https://www.nature.com/articles/s41746-024-01315-1,0.04313725490196085,2024-11-18,14,A strategy for cost-effective large language model use at health system-scale - npj Digital Medicine,,False,0.0
eng,https://www.eurekalert.org/news-releases/1065061,0.07450980392156858,2024-11-15,14,Common way to test for leaks in large language models may be flawed,,False,0.0
eng,https://www.miragenews.com/common-way-to-test-for-leaks-in-large-language-1358591/,0.1607843137254903,2024-11-15,14,Common Way To Test For Leaks In Large Language Models May Be Flawed,,True,0.0
eng,https://www.miragenews.com/ornls-frontier-ai-crafts-protein-design-on-1357464/,0.07450980392156858,2024-11-14,14,ORNL's Frontier AI Crafts Protein Design On Demand,,False,0.0
eng,https://weeklyvoice.com/middleware-introduces-llm-observability-and-query-genie/,0.2078431372549019,2024-11-13,14,Middleware Introduces LLM Observability and Query Genie - Weekly Voice,"{'type': 'place', 'label': {'eng': 'San Francisco'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",False,0.0
eng,https://siliconangle.com/2024/11/12/snowflake-adds-bevy-features-ai-development-managed-polaris-catalog/,0.6313725490196078,2024-11-12,14,Snowflake adds bevy of features for AI development and managed Polaris catalog - SiliconANGLE,,False,0.6784313917160034
eng,https://spectrum.ieee.org/jailbreak-llm,0.08235294117647052,2024-11-11,14,It's Surprisingly Easy to Jailbreak LLM-Driven Robots,,False,0.0
eng,https://www.nasdaq.com/articles/datadog-ddog-q3-2024-earnings-call-transcript,0.3568627450980393,2024-11-07,14,Datadog (DDOG) Q3 2024 Earnings Call Transcript,,False,0.529411792755127
eng,https://www.fool.com/earnings/call-transcripts/2024/11/07/datadog-ddog-q3-2024-earnings-call-transcript/,0.2784313725490195,2024-11-07,14,Datadog (DDOG) Q3 2024 Earnings Call Transcript | The Motley Fool,,False,0.5372549295425415
